province,city,price,living_space,bathroom_number,bedroom_number,built_year,year,Bangkok,NakhonPathom,Nonthaburi,PathumThani,SamutPrakarn,SamutSakhon
Bangkok,Khlong Toei,9920000,49,1,1,2020,2,1,0,0,0,0,0
Bangkok,Ratchathewi,9920000,46,1,1,2021,1,1,0,0,0,0,0
Bangkok,Huai Khwang,9910554,58.5,2,2,2021,1,1,0,0,0,0,0
Bangkok,Bang Rak,9910000,35,1,1,2016,6,1,0,0,0,0,0
Bangkok,Pathum Wan,9910000,33,1,1,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9910000,33,1,1,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,9906800,82,2,2,2022,0,1,0,0,0,0,0
Bangkok,Phra Khanong,9906000,74,1,2,2020,2,1,0,0,0,0,0
Nonthaburi,Muang Nonthaburi,9900000,22.73,1,0,2017,5,0,0,1,0,0,0
Bangkok,Bang Kho Laem,9900000,50,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,50.51,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,46,1,1,2012,10,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,35,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,36,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,44.29,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,49,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,49,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,50,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,50,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,34,1,1,2018,4,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,37,1,1,2020,2,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,52,1,1,2020,2,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,50,1,1,2022,0,1,0,0,0,0,0
Bangkok,Din Daeng,9900000,46,1,1,2020,2,1,0,0,0,0,0
Bangkok,Huai Khwang,9900000,65.5,1,2,2014,8,1,0,0,0,0,0
Bangkok,Huai Khwang,9900000,68,1,2,2015,7,1,0,0,0,0,0
Bangkok,Huai Khwang,9900000,70,1,2,2015,7,1,0,0,0,0,0
Bangkok,Khlong San,9900000,53.5,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,9900000,55,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,9900000,55.3,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,9900000,56,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,52,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,56,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,63,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,58,1,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,46.5,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,47,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,50,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,1,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,45,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,45,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,48,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,48,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,48,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,48,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,48,1,1,2016,6,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,50,1,1,2017,5,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,1,1,2017,5,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,28,1,0,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,36,1,1,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,52,1,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,45,1,1,2020,2,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,57,1,1,2013,9,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,57.5,1,1,2013,9,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,44.88,1,1,2015,7,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,45,1,1,2015,7,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,45,1,1,2015,7,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,45,1,1,2015,7,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,33.5,1,0,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,33.5,1,0,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,33.5,1,0,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,33,1,1,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,45,1,1,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,46,1,1,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,47,1,1,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,43.99,1,1,2018,4,1,0,0,0,0,0
Bangkok,Pathum Wan,9900000,44,1,1,2018,4,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,47,1,1,2015,7,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,51,1,2,2019,3,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,45,1,1,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,51,1,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,45,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,45,1,2,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,45,1,2,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,45,1,2,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,45,1,2,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,44,1,2,2019,3,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,46,1,2,2019,3,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,47,1,2,2019,3,1,0,0,0,0,0
Bangkok,Sathon,9900000,45,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,9900000,50,1,1,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,57,1,1,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,101,1,1,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,43,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,43,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,50,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,55,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,43,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,43,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,43.31,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,44,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,45,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,48,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,49,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,49,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,50,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,32,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,9900000,34,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,9900000,35,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,9900000,35,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,9900000,42,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,9900000,42,1,1,2017,5,1,0,0,0,0,0
Bangkok,Watthana,9900000,35,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,46.25,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,46.25,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,46.25,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,48,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,48,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,48,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,50,1,1,2019,3,1,0,0,0,0,0
Bangkok,Watthana,9900000,34.04,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,9900000,34.4,1,1,2020,2,1,0,0,0,0,0
Bangkok,Watthana,9900000,45,1,2,2020,2,1,0,0,0,0,0
Bangkok,Watthana,9900000,45.5,1,2,2020,2,1,0,0,0,0,0
Bangkok,Yan Nawa,9900000,55,1,2,2016,6,1,0,0,0,0,0
Nonthaburi,Muang Nonthaburi,9900000,158.11,2,4,2013,9,0,0,1,0,0,0
Bangkok,Bang Kho Laem,9900000,77,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,77,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,77,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,77,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,77.8,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,78.34,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,78.34,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,78.34,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,78.8,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,82,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9900000,82,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,66,2,2,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,70,2,2,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,75,2,2,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,9900000,96.56,2,2,2015,7,1,0,0,0,0,0
Bangkok,Chatuchak,9900000,87,2,2,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,9900000,56.73,2,2,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,9900000,56.73,2,2,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,9900000,62,2,2,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,9900000,56.8,2,2,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,9900000,56.82,2,2,2018,4,1,0,0,0,0,0
Bangkok,Chatuchak,9900000,56.82,2,2,2018,4,1,0,0,0,0,0
Bangkok,Din Daeng,9900000,66,2,2,2017,5,1,0,0,0,0,0
Bangkok,Huai Khwang,9900000,101,2,3,2015,7,1,0,0,0,0,0
Bangkok,Khlong San,9900000,94,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,9900000,94,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,9900000,102,2,2,2012,10,1,0,0,0,0,0
Bangkok,Khlong San,9900000,56,2,2,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,82,2,2,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,55,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,69,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,62,2,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,65,2,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,67,2,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,9900000,68,2,2,2018,4,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,82.7,2,2,2012,10,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,82.78,2,2,2012,10,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,83,2,2,2012,10,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,84,2,2,2012,10,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,64,2,2,2013,9,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,59,2,2,2019,3,1,0,0,0,0,0
Bangkok,Phaya Thai,9900000,66.57,2,2,2019,3,1,0,0,0,0,0
Bangkok,Phra Khanong,9900000,53.01,2,2,2018,4,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,53,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,65.2,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,65.2,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,65.2,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,66,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,66,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,66,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,66,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,74,2,2,2012,10,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,80,2,1,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,81,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,81,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,85,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,85.11,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,89,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,89,2,2,2013,9,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,51,2,2,2014,8,1,0,0,0,0,0
Bangkok,Sathon,9900000,126,2,2,2012,10,1,0,0,0,0,0
Bangkok,Sathon,9900000,60,2,2,2014,8,1,0,0,0,0,0
Bangkok,Sathon,9900000,73,2,2,2014,8,1,0,0,0,0,0
Bangkok,Sathon,9900000,73,2,2,2014,8,1,0,0,0,0,0
Bangkok,Sathon,9900000,73,2,2,2014,8,1,0,0,0,0,0
Bangkok,Sathon,9900000,84,2,2,2014,8,1,0,0,0,0,0
Bangkok,Sathon,9900000,64,2,2,2015,7,1,0,0,0,0,0
Bangkok,Sathon,9900000,65,2,2,2016,6,1,0,0,0,0,0
Bangkok,Sathon,9900000,55,2,2,2019,3,1,0,0,0,0,0
Bangkok,Thon Buri,9900000,80,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,64,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,65,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,100.4,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,100.4,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,101,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,101,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,88,2,3,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,88,2,3,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,88,2,3,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,88.07,2,3,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,60,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,81.88,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,59.75,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,62,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,64,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,66,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,66,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,76,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,88,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,88,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,89,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,90,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,90,2,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,72,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,9900000,75,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,9900000,75,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,9900000,62,2,2,2016,6,1,0,0,0,0,0
Bangkok,Watthana,9900000,75,2,2,2016,6,1,0,0,0,0,0
Bangkok,Watthana,9900000,52.39,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,53,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,58,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,58,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,58,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,58.54,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,59,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,60,2,2,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9900000,54,2,2,2020,2,1,0,0,0,0,0
Bangkok,Watthana,9900000,54,2,2,2020,2,1,0,0,0,0,0
Bangkok,Watthana,9900000,72,2,2,2020,2,1,0,0,0,0,0
Bangkok,Watthana,9900000,50,2,2,2022,0,1,0,0,0,0,0
Bangkok,Yan Nawa,9900000,91,2,2,2014,8,1,0,0,0,0,0
Bangkok,Yan Nawa,9900000,91.5,2,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,9900000,92,3,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9900000,101,3,3,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9900000,104,3,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9900000,136,3,3,2022,0,1,0,0,0,0,0
Bangkok,Huai Khwang,9892676,80,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9891461,69,1,2,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,9890000,47,1,2,2022,0,1,0,0,0,0,0
Bangkok,Khlong Toei,9890000,54,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9890000,54,1,1,2013,9,1,0,0,0,0,0
Bangkok,Khlong Toei,9890000,57.4,1,1,2019,3,1,0,0,0,0,0
Bangkok,Khlong Toei,9890000,51,1,1,2020,2,1,0,0,0,0,0
Bangkok,Khlong Toei,9890000,35,1,1,2022,0,1,0,0,0,0,0
Bangkok,Pathum Wan,9890000,33.5,1,0,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9890000,33.5,1,0,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9890000,33,1,1,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9890000,33.5,1,1,2017,5,1,0,0,0,0,0
Bangkok,Pathum Wan,9890000,67,1,1,2019,3,1,0,0,0,0,0
Bangkok,Ratchathewi,9890000,67,1,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,9890000,67.79,1,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,9890000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Bang Kho Laem,9890000,78,2,2,2014,8,1,0,0,0,0,0
Bangkok,Bang Rak,9890000,65,2,2,2013,9,1,0,0,0,0,0
Bangkok,Chatuchak,9890000,62,2,2,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,9890000,81.5,2,2,2022,0,1,0,0,0,0,0
Bangkok,Khlong San,9890000,84.5,2,2,2021,1,1,0,0,0,0,0
Bangkok,Phra Khanong,9890000,80,2,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,9890000,80,2,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,9890000,80.37,2,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,9890000,80.37,2,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,9890000,81,2,2,2017,5,1,0,0,0,0,0
Bangkok,Phra Khanong,9890000,78.21,2,2,2018,4,1,0,0,0,0,0
Bangkok,Ratchathewi,9890000,94,2,2,2015,7,1,0,0,0,0,0
Bangkok,Sathon,9890000,66,2,2,2015,7,1,0,0,0,0,0
Bangkok,Watthana,9890000,60,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9890000,80,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9890000,80.71,2,2,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9890000,56,2,2,2020,2,1,0,0,0,0,0
Bangkok,Pathum Wan,9888000,33.5,1,0,2017,5,1,0,0,0,0,0
Bangkok,Ratchathewi,9888000,45,1,1,2012,10,1,0,0,0,0,0
Bangkok,Bang Rak,9882180,49,1,1,2016,6,1,0,0,0,0,0
Bangkok,Bang Rak,9880000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9880000,52,1,1,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,9880000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9880000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9880000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9880000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Sathon,9880000,70,1,1,2016,6,1,0,0,0,0,0
Bangkok,Watthana,9880000,57,1,1,2014,8,1,0,0,0,0,0
Bangkok,Chatuchak,9880000,78,2,1,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,9880000,69,2,2,2018,4,1,0,0,0,0,0
Bangkok,Huai Khwang,9880000,56,2,2,2014,8,1,0,0,0,0,0
Bangkok,Khlong Toei,9880000,79,2,2,2019,3,1,0,0,0,0,0
Bangkok,Ratchathewi,9880000,62,2,2,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,9873694,75,2,2,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9872973,47,1,2,2022,0,1,0,0,0,0,0
Bangkok,Phaya Thai,9870000,61.28,1,2,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9870000,42,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9870000,44.75,1,2,2019,3,1,0,0,0,0,0
Bangkok,Khlong Toei,9870000,52,2,2,2020,2,1,0,0,0,0,0
Bangkok,Phaya Thai,9870000,58,2,2,2016,6,1,0,0,0,0,0
Bangkok,Watthana,9860000,49.66,1,1,2012,10,1,0,0,0,0,0
Bangkok,Watthana,9860000,50,1,1,2012,10,1,0,0,0,0,0
Bangkok,Chatuchak,9860000,55,2,2,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,9860000,55.44,2,2,2017,5,1,0,0,0,0,0
Bangkok,Chatuchak,9860000,55.44,2,2,2017,5,1,0,0,0,0,0
Bangkok,Watthana,9854687,63,2,2,2018,4,1,0,0,0,0,0
Bangkok,Khlong Toei,9850000,51,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,9850000,51,1,1,2012,10,1,0,0,0,0,0
Bangkok,Khlong Toei,9850000,35,1,1,2013,9,1,0,0,0,0,0
Bangkok,Pathum Wan,9850000,45,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9850000,42.09,1,1,2014,8,1,0,0,0,0,0
Bangkok,Ratchathewi,9850000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9850000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9850000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Ratchathewi,9850000,70,1,1,2015,7,1,0,0,0,0,0
Bangkok,Watthana,9850000,53,1,1,2013,9,1,0,0,0,0,0
Bangkok,Watthana,9850000,45.58,1,1,2014,8,1,0,0,0,0,0
Bangkok,Watthana,9850000,37,1,1,2018,4,1,0,0,0,0,0
Bangkok,Watthana,9850000,42.5,1,1,2019,3,1,0,0,0,0,0
Bangkok,Watthana,9850000,46,1,1,2020,2,1,0,0,0,0,0
Bangkok,Bang Rak,9850000,66,2,2,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,9850000,66,2,2,2013,9,1,0,0,0,0,0
Bangkok,Bang Rak,9850000,66,2,2,2013,9,1,0,0,0,0,0
Bangkok,Chatuchak,9850000,56,2,2,2015,7,1,0,0,0,0,0
Bangkok,Phaya Thai,9850000,57.75,2,2,2016,6,1,0,0,0,0,0
Bangkok,Thon Buri,9850000,80,2,2,2013,9,1,0,0,0,0,0
Bangkok,Thon Buri,9850000,80,2,2,2013,9,1,0,0,0,0,0
